"t" "L1_cat" "L2_cat" "count"
-757 "EF" "EFTF" 0
-757 "EF" "EFSS" 2
-757 "EDPM" "TCEM" 7
-756 "EF" "EFTF" 0
-756 "EF" "EFSS" 1
-756 "EDPM" "TCEM" 11
-755 "EF" "EFTF" 4
-755 "EF" "EFSS" 2
-755 "EDPM" "TCEM" 8
-754 "EF" "EFTF" 1
-754 "EF" "EFSS" 2
-754 "EDPM" "TCEM" 9
-753 "EF" "EFTF" 0
-753 "EF" "EFSS" 1
-753 "EDPM" "TCEM" 13
-752 "EF" "EFTF" 0
-752 "EF" "EFSS" 0
-752 "EDPM" "TCEM" 3
-751 "EF" "EFTF" 0
-751 "EF" "EFSS" 1
-751 "EDPM" "TCEM" 4
-750 "EF" "EFTF" 0
-750 "EF" "EFSS" 2
-750 "EDPM" "TCEM" 8
-749 "EF" "EFTF" 0
-749 "EF" "EFSS" 1
-749 "EDPM" "TCEM" 6
-748 "EF" "EFTF" 1
-748 "EF" "EFSS" 0
-748 "EDPM" "TCEM" 6
-747 "EF" "EFTF" 0
-747 "EF" "EFSS" 2
-747 "EDPM" "TCEM" 6
-746 "EF" "EFTF" 0
-746 "EF" "EFSS" 1
-746 "EDPM" "TCEM" 8
-745 "EF" "EFTF" 1
-745 "EF" "EFSS" 1
-745 "EDPM" "TCEM" 5
-744 "EF" "EFTF" 0
-744 "EF" "EFSS" 1
-744 "EDPM" "TCEM" 6
-743 "EF" "EFTF" 2
-743 "EF" "EFSS" 2
-743 "EDPM" "TCEM" 10
-742 "EF" "EFTF" 0
-742 "EF" "EFSS" 1
-742 "EDPM" "TCEM" 7
-741 "EF" "EFTF" 0
-741 "EF" "EFSS" 0
-741 "EDPM" "TCEM" 5
-740 "EF" "EFTF" 0
-740 "EF" "EFSS" 2
-740 "EDPM" "TCEM" 10
-739 "EF" "EFTF" 0
-739 "EF" "EFSS" 0
-739 "EDPM" "TCEM" 5
-738 "EF" "EFTF" 0
-738 "EF" "EFSS" 2
-738 "EDPM" "TCEM" 6
-737 "EF" "EFTF" 0
-737 "EF" "EFSS" 0
-737 "EDPM" "TCEM" 4
-736 "EF" "EFTF" 0
-736 "EF" "EFSS" 1
-736 "EDPM" "TCEM" 6
-735 "EF" "EFTF" 0
-735 "EF" "EFSS" 2
-735 "EDPM" "TCEM" 5
-734 "EF" "EFTF" 1
-734 "EF" "EFSS" 0
-734 "EDPM" "TCEM" 4
-733 "EF" "EFTF" 0
-733 "EF" "EFSS" 1
-733 "EDPM" "TCEM" 10
-732 "EF" "EFTF" 1
-732 "EF" "EFSS" 0
-732 "EDPM" "TCEM" 7
-731 "EF" "EFTF" 2
-731 "EF" "EFSS" 1
-731 "EDPM" "TCEM" 8
-730 "EF" "EFTF" 0
-730 "EF" "EFSS" 0
-730 "EDPM" "TCEM" 7
-729 "EF" "EFTF" 1
-729 "EF" "EFSS" 3
-729 "EDPM" "TCEM" 7
-728 "EF" "EFTF" 0
-728 "EF" "EFSS" 1
-728 "EDPM" "TCEM" 12
-727 "EF" "EFTF" 1
-727 "EF" "EFSS" 1
-727 "EDPM" "TCEM" 9
-726 "EF" "EFTF" 0
-726 "EF" "EFSS" 0
-726 "EDPM" "TCEM" 2
-725 "EF" "EFTF" 0
-725 "EF" "EFSS" 0
-725 "EDPM" "TCEM" 2
-724 "EF" "EFTF" 1
-724 "EF" "EFSS" 1
-724 "EDPM" "TCEM" 8
-723 "EF" "EFTF" 0
-723 "EF" "EFSS" 0
-723 "EDPM" "TCEM" 5
-722 "EF" "EFTF" 1
-722 "EF" "EFSS" 2
-722 "EDPM" "TCEM" 9
-721 "EF" "EFTF" 0
-721 "EF" "EFSS" 1
-721 "EDPM" "TCEM" 5
-720 "EF" "EFTF" 1
-720 "EF" "EFSS" 2
-720 "EDPM" "TCEM" 9
-719 "EF" "EFTF" 0
-719 "EF" "EFSS" 1
-719 "EDPM" "TCEM" 2
-718 "EF" "EFTF" 0
-718 "EF" "EFSS" 0
-718 "EDPM" "TCEM" 6
-717 "EF" "EFTF" 0
-717 "EF" "EFSS" 0
-717 "EDPM" "TCEM" 6
-716 "EF" "EFTF" 0
-716 "EF" "EFSS" 0
-716 "EDPM" "TCEM" 3
-715 "EF" "EFTF" 1
-715 "EF" "EFSS" 0
-715 "EDPM" "TCEM" 7
-714 "EF" "EFTF" 0
-714 "EF" "EFSS" 1
-714 "EDPM" "TCEM" 6
-713 "EF" "EFTF" 2
-713 "EF" "EFSS" 2
-713 "EDPM" "TCEM" 6
-712 "EF" "EFTF" 0
-712 "EF" "EFSS" 1
-712 "EDPM" "TCEM" 8
-711 "EF" "EFTF" 2
-711 "EF" "EFSS" 1
-711 "EDPM" "TCEM" 5
-710 "EF" "EFTF" 0
-710 "EF" "EFSS" 1
-710 "EDPM" "TCEM" 2
-709 "EF" "EFTF" 0
-709 "EF" "EFSS" 1
-709 "EDPM" "TCEM" 7
-708 "EF" "EFTF" 0
-708 "EF" "EFSS" 0
-708 "EDPM" "TCEM" 3
-707 "EF" "EFTF" 0
-707 "EF" "EFSS" 0
-707 "EDPM" "TCEM" 7
-706 "EF" "EFTF" 0
-706 "EF" "EFSS" 1
-706 "EDPM" "TCEM" 6
-705 "EF" "EFTF" 0
-705 "EF" "EFSS" 0
-705 "EDPM" "TCEM" 4
-704 "EF" "EFTF" 0
-704 "EF" "EFSS" 1
-704 "EDPM" "TCEM" 7
-703 "EF" "EFTF" 0
-703 "EF" "EFSS" 0
-703 "EDPM" "TCEM" 10
-702 "EF" "EFTF" 1
-702 "EF" "EFSS" 1
-702 "EDPM" "TCEM" 6
-701 "EF" "EFTF" 1
-701 "EF" "EFSS" 2
-701 "EDPM" "TCEM" 4
-700 "EF" "EFTF" 0
-700 "EF" "EFSS" 0
-700 "EDPM" "TCEM" 10
-699 "EF" "EFTF" 0
-699 "EF" "EFSS" 0
-699 "EDPM" "TCEM" 10
-698 "EF" "EFTF" 2
-698 "EF" "EFSS" 1
-698 "EDPM" "TCEM" 9
-697 "EF" "EFTF" 0
-697 "EF" "EFSS" 0
-697 "EDPM" "TCEM" 12
-696 "EF" "EFTF" 0
-696 "EF" "EFSS" 0
-696 "EDPM" "TCEM" 7
-695 "EF" "EFTF" 0
-695 "EF" "EFSS" 1
-695 "EDPM" "TCEM" 9
-694 "EF" "EFTF" 0
-694 "EF" "EFSS" 0
-694 "EDPM" "TCEM" 6
-693 "EF" "EFTF" 0
-693 "EF" "EFSS" 1
-693 "EDPM" "TCEM" 7
-692 "EF" "EFTF" 0
-692 "EF" "EFSS" 0
-692 "EDPM" "TCEM" 10
-691 "EF" "EFTF" 0
-691 "EF" "EFSS" 2
-691 "EDPM" "TCEM" 5
-690 "EF" "EFTF" 0
-690 "EF" "EFSS" 0
-690 "EDPM" "TCEM" 9
-689 "EF" "EFTF" 0
-689 "EF" "EFSS" 0
-689 "EDPM" "TCEM" 6
-688 "EF" "EFTF" 0
-688 "EF" "EFSS" 1
-688 "EDPM" "TCEM" 4
-687 "EF" "EFTF" 1
-687 "EF" "EFSS" 1
-687 "EDPM" "TCEM" 9
-686 "EF" "EFTF" 0
-686 "EF" "EFSS" 1
-686 "EDPM" "TCEM" 6
-685 "EF" "EFTF" 0
-685 "EF" "EFSS" 0
-685 "EDPM" "TCEM" 11
-684 "EF" "EFTF" 0
-684 "EF" "EFSS" 0
-684 "EDPM" "TCEM" 5
-683 "EF" "EFTF" 1
-683 "EF" "EFSS" 0
-683 "EDPM" "TCEM" 5
-682 "EF" "EFTF" 0
-682 "EF" "EFSS" 1
-682 "EDPM" "TCEM" 7
-681 "EF" "EFTF" 0
-681 "EF" "EFSS" 0
-681 "EDPM" "TCEM" 5
-680 "EF" "EFTF" 1
-680 "EF" "EFSS" 0
-680 "EDPM" "TCEM" 9
-679 "EF" "EFTF" 0
-679 "EF" "EFSS" 0
-679 "EDPM" "TCEM" 5
-678 "EF" "EFTF" 0
-678 "EF" "EFSS" 0
-678 "EDPM" "TCEM" 5
-677 "EF" "EFTF" 0
-677 "EF" "EFSS" 0
-677 "EDPM" "TCEM" 5
-676 "EF" "EFTF" 1
-676 "EF" "EFSS" 2
-676 "EDPM" "TCEM" 7
-675 "EF" "EFTF" 0
-675 "EF" "EFSS" 0
-675 "EDPM" "TCEM" 5
-674 "EF" "EFTF" 0
-674 "EF" "EFSS" 0
-674 "EDPM" "TCEM" 6
-673 "EF" "EFTF" 2
-673 "EF" "EFSS" 0
-673 "EDPM" "TCEM" 9
-672 "EF" "EFTF" 1
-672 "EF" "EFSS" 1
-672 "EDPM" "TCEM" 9
-671 "EF" "EFTF" 0
-671 "EF" "EFSS" 1
-671 "EDPM" "TCEM" 5
-670 "EF" "EFTF" 1
-670 "EF" "EFSS" 1
-670 "EDPM" "TCEM" 3
-669 "EF" "EFTF" 1
-669 "EF" "EFSS" 0
-669 "EDPM" "TCEM" 9
-668 "EF" "EFTF" 0
-668 "EF" "EFSS" 0
-668 "EDPM" "TCEM" 5
-667 "EF" "EFTF" 0
-667 "EF" "EFSS" 1
-667 "EDPM" "TCEM" 5
-666 "EF" "EFTF" 3
-666 "EF" "EFSS" 0
-666 "EDPM" "TCEM" 10
-665 "EF" "EFTF" 1
-665 "EF" "EFSS" 2
-665 "EDPM" "TCEM" 9
-664 "EF" "EFTF" 1
-664 "EF" "EFSS" 0
-664 "EDPM" "TCEM" 8
-663 "EF" "EFTF" 0
-663 "EF" "EFSS" 1
-663 "EDPM" "TCEM" 4
-662 "EF" "EFTF" 0
-662 "EF" "EFSS" 1
-662 "EDPM" "TCEM" 3
-661 "EF" "EFTF" 1
-661 "EF" "EFSS" 0
-661 "EDPM" "TCEM" 6
-660 "EF" "EFTF" 0
-660 "EF" "EFSS" 0
-660 "EDPM" "TCEM" 10
-659 "EF" "EFTF" 0
-659 "EF" "EFSS" 1
-659 "EDPM" "TCEM" 13
-658 "EF" "EFTF" 1
-658 "EF" "EFSS" 2
-658 "EDPM" "TCEM" 8
-657 "EF" "EFTF" 0
-657 "EF" "EFSS" 0
-657 "EDPM" "TCEM" 4
-656 "EF" "EFTF" 2
-656 "EF" "EFSS" 2
-656 "EDPM" "TCEM" 8
-655 "EF" "EFTF" 0
-655 "EF" "EFSS" 0
-655 "EDPM" "TCEM" 5
-654 "EF" "EFTF" 0
-654 "EF" "EFSS" 0
-654 "EDPM" "TCEM" 3
-653 "EF" "EFTF" 1
-653 "EF" "EFSS" 0
-653 "EDPM" "TCEM" 10
-652 "EF" "EFTF" 1
-652 "EF" "EFSS" 4
-652 "EDPM" "TCEM" 7
-651 "EF" "EFTF" 0
-651 "EF" "EFSS" 0
-651 "EDPM" "TCEM" 4
-650 "EF" "EFTF" 1
-650 "EF" "EFSS" 1
-650 "EDPM" "TCEM" 4
-649 "EF" "EFTF" 1
-649 "EF" "EFSS" 0
-649 "EDPM" "TCEM" 9
-648 "EF" "EFTF" 2
-648 "EF" "EFSS" 4
-648 "EDPM" "TCEM" 13
-647 "EF" "EFTF" 1
-647 "EF" "EFSS" 2
-647 "EDPM" "TCEM" 4
-646 "EF" "EFTF" 1
-646 "EF" "EFSS" 0
-646 "EDPM" "TCEM" 10
-645 "EF" "EFTF" 1
-645 "EF" "EFSS" 0
-645 "EDPM" "TCEM" 7
-644 "EF" "EFTF" 0
-644 "EF" "EFSS" 0
-644 "EDPM" "TCEM" 4
-643 "EF" "EFTF" 2
-643 "EF" "EFSS" 3
-643 "EDPM" "TCEM" 11
-642 "EF" "EFTF" 0
-642 "EF" "EFSS" 0
-642 "EDPM" "TCEM" 9
-641 "EF" "EFTF" 1
-641 "EF" "EFSS" 2
-641 "EDPM" "TCEM" 6
-640 "EF" "EFTF" 0
-640 "EF" "EFSS" 1
-640 "EDPM" "TCEM" 6
-639 "EF" "EFTF" 0
-639 "EF" "EFSS" 0
-639 "EDPM" "TCEM" 6
-638 "EF" "EFTF" 2
-638 "EF" "EFSS" 2
-638 "EDPM" "TCEM" 7
-637 "EF" "EFTF" 0
-637 "EF" "EFSS" 0
-637 "EDPM" "TCEM" 8
-636 "EF" "EFTF" 0
-636 "EF" "EFSS" 0
-636 "EDPM" "TCEM" 10
-635 "EF" "EFTF" 0
-635 "EF" "EFSS" 1
-635 "EDPM" "TCEM" 4
-634 "EF" "EFTF" 0
-634 "EF" "EFSS" 1
-634 "EDPM" "TCEM" 4
-633 "EF" "EFTF" 1
-633 "EF" "EFSS" 0
-633 "EDPM" "TCEM" 8
-632 "EF" "EFTF" 1
-632 "EF" "EFSS" 2
-632 "EDPM" "TCEM" 8
-631 "EF" "EFTF" 0
-631 "EF" "EFSS" 0
-631 "EDPM" "TCEM" 4
-630 "EF" "EFTF" 0
-630 "EF" "EFSS" 1
-630 "EDPM" "TCEM" 5
-629 "EF" "EFTF" 0
-629 "EF" "EFSS" 0
-629 "EDPM" "TCEM" 6
-628 "EF" "EFTF" 0
-628 "EF" "EFSS" 1
-628 "EDPM" "TCEM" 9
-627 "EF" "EFTF" 1
-627 "EF" "EFSS" 2
-627 "EDPM" "TCEM" 5
-626 "EF" "EFTF" 1
-626 "EF" "EFSS" 3
-626 "EDPM" "TCEM" 6
-625 "EF" "EFTF" 3
-625 "EF" "EFSS" 3
-625 "EDPM" "TCEM" 11
-624 "EF" "EFTF" 0
-624 "EF" "EFSS" 0
-624 "EDPM" "TCEM" 4
-623 "EF" "EFTF" 0
-623 "EF" "EFSS" 1
-623 "EDPM" "TCEM" 4
-622 "EF" "EFTF" 1
-622 "EF" "EFSS" 1
-622 "EDPM" "TCEM" 12
-621 "EF" "EFTF" 0
-621 "EF" "EFSS" 0
-621 "EDPM" "TCEM" 2
-620 "EF" "EFTF" 2
-620 "EF" "EFSS" 3
-620 "EDPM" "TCEM" 11
-619 "EF" "EFTF" 0
-619 "EF" "EFSS" 1
-619 "EDPM" "TCEM" 8
-618 "EF" "EFTF" 1
-618 "EF" "EFSS" 0
-618 "EDPM" "TCEM" 6
-617 "EF" "EFTF" 0
-617 "EF" "EFSS" 0
-617 "EDPM" "TCEM" 6
-616 "EF" "EFTF" 0
-616 "EF" "EFSS" 1
-616 "EDPM" "TCEM" 8
-615 "EF" "EFTF" 1
-615 "EF" "EFSS" 1
-615 "EDPM" "TCEM" 8
-614 "EF" "EFTF" 1
-614 "EF" "EFSS" 2
-614 "EDPM" "TCEM" 10
-613 "EF" "EFTF" 0
-613 "EF" "EFSS" 2
-613 "EDPM" "TCEM" 10
-612 "EF" "EFTF" 1
-612 "EF" "EFSS" 0
-612 "EDPM" "TCEM" 5
-611 "EF" "EFTF" 0
-611 "EF" "EFSS" 0
-611 "EDPM" "TCEM" 7
-610 "EF" "EFTF" 0
-610 "EF" "EFSS" 0
-610 "EDPM" "TCEM" 6
-609 "EF" "EFTF" 0
-609 "EF" "EFSS" 0
-609 "EDPM" "TCEM" 5
-608 "EF" "EFTF" 0
-608 "EF" "EFSS" 0
-608 "EDPM" "TCEM" 11
-607 "EF" "EFTF" 2
-607 "EF" "EFSS" 0
-607 "EDPM" "TCEM" 9
-606 "EF" "EFTF" 0
-606 "EF" "EFSS" 1
-606 "EDPM" "TCEM" 5
-605 "EF" "EFTF" 0
-605 "EF" "EFSS" 0
-605 "EDPM" "TCEM" 7
-604 "EF" "EFTF" 0
-604 "EF" "EFSS" 0
-604 "EDPM" "TCEM" 5
-603 "EF" "EFTF" 0
-603 "EF" "EFSS" 0
-603 "EDPM" "TCEM" 6
-602 "EF" "EFTF" 2
-602 "EF" "EFSS" 2
-602 "EDPM" "TCEM" 7
-601 "EF" "EFTF" 0
-601 "EF" "EFSS" 0
-601 "EDPM" "TCEM" 7
-600 "EF" "EFTF" 1
-600 "EF" "EFSS" 1
-600 "EDPM" "TCEM" 9
-599 "EF" "EFTF" 0
-599 "EF" "EFSS" 0
-599 "EDPM" "TCEM" 6
-598 "EF" "EFTF" 2
-598 "EF" "EFSS" 1
-598 "EDPM" "TCEM" 8
-597 "EF" "EFTF" 0
-597 "EF" "EFSS" 1
-597 "EDPM" "TCEM" 5
-596 "EF" "EFTF" 1
-596 "EF" "EFSS" 0
-596 "EDPM" "TCEM" 5
-595 "EF" "EFTF" 0
-595 "EF" "EFSS" 0
-595 "EDPM" "TCEM" 6
-594 "EF" "EFTF" 0
-594 "EF" "EFSS" 0
-594 "EDPM" "TCEM" 4
-593 "EF" "EFTF" 2
-593 "EF" "EFSS" 2
-593 "EDPM" "TCEM" 8
-592 "EF" "EFTF" 0
-592 "EF" "EFSS" 0
-592 "EDPM" "TCEM" 6
-591 "EF" "EFTF" 1
-591 "EF" "EFSS" 0
-591 "EDPM" "TCEM" 8
-590 "EF" "EFTF" 2
-590 "EF" "EFSS" 3
-590 "EDPM" "TCEM" 5
-589 "EF" "EFTF" 1
-589 "EF" "EFSS" 1
-589 "EDPM" "TCEM" 12
-588 "EF" "EFTF" 1
-588 "EF" "EFSS" 1
-588 "EDPM" "TCEM" 7
-587 "EF" "EFTF" 0
-587 "EF" "EFSS" 0
-587 "EDPM" "TCEM" 8
-586 "EF" "EFTF" 0
-586 "EF" "EFSS" 0
-586 "EDPM" "TCEM" 6
-585 "EF" "EFTF" 1
-585 "EF" "EFSS" 2
-585 "EDPM" "TCEM" 7
-584 "EF" "EFTF" 1
-584 "EF" "EFSS" 1
-584 "EDPM" "TCEM" 7
-583 "EF" "EFTF" 0
-583 "EF" "EFSS" 2
-583 "EDPM" "TCEM" 8
-582 "EF" "EFTF" 0
-582 "EF" "EFSS" 0
-582 "EDPM" "TCEM" 7
-581 "EF" "EFTF" 0
-581 "EF" "EFSS" 1
-581 "EDPM" "TCEM" 5
-580 "EF" "EFTF" 1
-580 "EF" "EFSS" 2
-580 "EDPM" "TCEM" 12
-579 "EF" "EFTF" 0
-579 "EF" "EFSS" 0
-579 "EDPM" "TCEM" 4
-578 "EF" "EFTF" 1
-578 "EF" "EFSS" 1
-578 "EDPM" "TCEM" 9
-577 "EF" "EFTF" 0
-577 "EF" "EFSS" 0
-577 "EDPM" "TCEM" 7
-576 "EF" "EFTF" 0
-576 "EF" "EFSS" 1
-576 "EDPM" "TCEM" 5
-575 "EF" "EFTF" 0
-575 "EF" "EFSS" 1
-575 "EDPM" "TCEM" 8
-574 "EF" "EFTF" 0
-574 "EF" "EFSS" 1
-574 "EDPM" "TCEM" 9
-573 "EF" "EFTF" 0
-573 "EF" "EFSS" 2
-573 "EDPM" "TCEM" 6
-572 "EF" "EFTF" 1
-572 "EF" "EFSS" 1
-572 "EDPM" "TCEM" 5
-571 "EF" "EFTF" 0
-571 "EF" "EFSS" 2
-571 "EDPM" "TCEM" 9
-570 "EF" "EFTF" 0
-570 "EF" "EFSS" 2
-570 "EDPM" "TCEM" 7
-569 "EF" "EFTF" 1
-569 "EF" "EFSS" 1
-569 "EDPM" "TCEM" 8
-568 "EF" "EFTF" 2
-568 "EF" "EFSS" 1
-568 "EDPM" "TCEM" 5
-567 "EF" "EFTF" 0
-567 "EF" "EFSS" 1
-567 "EDPM" "TCEM" 8
-566 "EF" "EFTF" 0
-566 "EF" "EFSS" 0
-566 "EDPM" "TCEM" 4
-565 "EF" "EFTF" 1
-565 "EF" "EFSS" 0
-565 "EDPM" "TCEM" 11
-564 "EF" "EFTF" 1
-564 "EF" "EFSS" 0
-564 "EDPM" "TCEM" 7
-563 "EF" "EFTF" 0
-563 "EF" "EFSS" 1
-563 "EDPM" "TCEM" 11
-562 "EF" "EFTF" 0
-562 "EF" "EFSS" 2
-562 "EDPM" "TCEM" 6
-561 "EF" "EFTF" 0
-561 "EF" "EFSS" 0
-561 "EDPM" "TCEM" 5
-560 "EF" "EFTF" 1
-560 "EF" "EFSS" 1
-560 "EDPM" "TCEM" 4
-559 "EF" "EFTF" 1
-559 "EF" "EFSS" 1
-559 "EDPM" "TCEM" 8
-558 "EF" "EFTF" 2
-558 "EF" "EFSS" 0
-558 "EDPM" "TCEM" 5
-557 "EF" "EFTF" 0
-557 "EF" "EFSS" 1
-557 "EDPM" "TCEM" 11
-556 "EF" "EFTF" 0
-556 "EF" "EFSS" 1
-556 "EDPM" "TCEM" 2
-555 "EF" "EFTF" 0
-555 "EF" "EFSS" 1
-555 "EDPM" "TCEM" 6
-554 "EF" "EFTF" 0
-554 "EF" "EFSS" 1
-554 "EDPM" "TCEM" 4
-553 "EF" "EFTF" 0
-553 "EF" "EFSS" 0
-553 "EDPM" "TCEM" 8
-552 "EF" "EFTF" 1
-552 "EF" "EFSS" 2
-552 "EDPM" "TCEM" 5
-551 "EF" "EFTF" 0
-551 "EF" "EFSS" 0
-551 "EDPM" "TCEM" 7
-550 "EF" "EFTF" 0
-550 "EF" "EFSS" 1
-550 "EDPM" "TCEM" 7
-549 "EF" "EFTF" 0
-549 "EF" "EFSS" 0
-549 "EDPM" "TCEM" 6
-548 "EF" "EFTF" 0
-548 "EF" "EFSS" 0
-548 "EDPM" "TCEM" 5
-547 "EF" "EFTF" 1
-547 "EF" "EFSS" 1
-547 "EDPM" "TCEM" 9
-546 "EF" "EFTF" 0
-546 "EF" "EFSS" 1
-546 "EDPM" "TCEM" 8
-545 "EF" "EFTF" 1
-545 "EF" "EFSS" 0
-545 "EDPM" "TCEM" 14
-544 "EF" "EFTF" 0
-544 "EF" "EFSS" 0
-544 "EDPM" "TCEM" 6
-543 "EF" "EFTF" 0
-543 "EF" "EFSS" 0
-543 "EDPM" "TCEM" 8
-542 "EF" "EFTF" 0
-542 "EF" "EFSS" 0
-542 "EDPM" "TCEM" 4
-541 "EF" "EFTF" 0
-541 "EF" "EFSS" 2
-541 "EDPM" "TCEM" 2
-540 "EF" "EFTF" 0
-540 "EF" "EFSS" 2
-540 "EDPM" "TCEM" 6
-539 "EF" "EFTF" 1
-539 "EF" "EFSS" 2
-539 "EDPM" "TCEM" 7
-538 "EF" "EFTF" 0
-538 "EF" "EFSS" 0
-538 "EDPM" "TCEM" 10
-537 "EF" "EFTF" 1
-537 "EF" "EFSS" 1
-537 "EDPM" "TCEM" 9
-536 "EF" "EFTF" 1
-536 "EF" "EFSS" 2
-536 "EDPM" "TCEM" 9
-535 "EF" "EFTF" 0
-535 "EF" "EFSS" 1
-535 "EDPM" "TCEM" 7
-534 "EF" "EFTF" 0
-534 "EF" "EFSS" 0
-534 "EDPM" "TCEM" 10
-533 "EF" "EFTF" 1
-533 "EF" "EFSS" 2
-533 "EDPM" "TCEM" 8
-532 "EF" "EFTF" 1
-532 "EF" "EFSS" 1
-532 "EDPM" "TCEM" 9
-531 "EF" "EFTF" 0
-531 "EF" "EFSS" 0
-531 "EDPM" "TCEM" 4
-530 "EF" "EFTF" 0
-530 "EF" "EFSS" 1
-530 "EDPM" "TCEM" 4
-529 "EF" "EFTF" 0
-529 "EF" "EFSS" 0
-529 "EDPM" "TCEM" 3
-528 "EF" "EFTF" 0
-528 "EF" "EFSS" 0
-528 "EDPM" "TCEM" 10
-527 "EF" "EFTF" 0
-527 "EF" "EFSS" 0
-527 "EDPM" "TCEM" 4
-526 "EF" "EFTF" 0
-526 "EF" "EFSS" 1
-526 "EDPM" "TCEM" 8
-525 "EF" "EFTF" 0
-525 "EF" "EFSS" 0
-525 "EDPM" "TCEM" 3
-524 "EF" "EFTF" 0
-524 "EF" "EFSS" 1
-524 "EDPM" "TCEM" 4
-523 "EF" "EFTF" 0
-523 "EF" "EFSS" 0
-523 "EDPM" "TCEM" 8
-522 "EF" "EFTF" 1
-522 "EF" "EFSS" 0
-522 "EDPM" "TCEM" 5
-521 "EF" "EFTF" 0
-521 "EF" "EFSS" 1
-521 "EDPM" "TCEM" 4
-520 "EF" "EFTF" 1
-520 "EF" "EFSS" 2
-520 "EDPM" "TCEM" 8
-519 "EF" "EFTF" 0
-519 "EF" "EFSS" 0
-519 "EDPM" "TCEM" 10
-518 "EF" "EFTF" 0
-518 "EF" "EFSS" 1
-518 "EDPM" "TCEM" 8
-517 "EF" "EFTF" 0
-517 "EF" "EFSS" 1
-517 "EDPM" "TCEM" 12
-516 "EF" "EFTF" 0
-516 "EF" "EFSS" 1
-516 "EDPM" "TCEM" 8
-515 "EF" "EFTF" 2
-515 "EF" "EFSS" 2
-515 "EDPM" "TCEM" 8
-514 "EF" "EFTF" 0
-514 "EF" "EFSS" 0
-514 "EDPM" "TCEM" 5
-513 "EF" "EFTF" 1
-513 "EF" "EFSS" 1
-513 "EDPM" "TCEM" 11
-512 "EF" "EFTF" 1
-512 "EF" "EFSS" 2
-512 "EDPM" "TCEM" 6
-511 "EF" "EFTF" 0
-511 "EF" "EFSS" 1
-511 "EDPM" "TCEM" 2
-510 "EF" "EFTF" 0
-510 "EF" "EFSS" 1
-510 "EDPM" "TCEM" 9
-509 "EF" "EFTF" 0
-509 "EF" "EFSS" 1
-509 "EDPM" "TCEM" 6
-508 "EF" "EFTF" 1
-508 "EF" "EFSS" 1
-508 "EDPM" "TCEM" 5
-507 "EF" "EFTF" 0
-507 "EF" "EFSS" 0
-507 "EDPM" "TCEM" 10
-506 "EF" "EFTF" 2
-506 "EF" "EFSS" 3
-506 "EDPM" "TCEM" 7
-505 "EF" "EFTF" 4
-505 "EF" "EFSS" 5
-505 "EDPM" "TCEM" 10
-504 "EF" "EFTF" 0
-504 "EF" "EFSS" 0
-504 "EDPM" "TCEM" 6
-503 "EF" "EFTF" 1
-503 "EF" "EFSS" 2
-503 "EDPM" "TCEM" 3
-502 "EF" "EFTF" 1
-502 "EF" "EFSS" 1
-502 "EDPM" "TCEM" 3
-501 "EF" "EFTF" 0
-501 "EF" "EFSS" 0
-501 "EDPM" "TCEM" 5
-500 "EF" "EFTF" 1
-500 "EF" "EFSS" 0
-500 "EDPM" "TCEM" 7
-499 "EF" "EFTF" 1
-499 "EF" "EFSS" 0
-499 "EDPM" "TCEM" 11
-498 "EF" "EFTF" 0
-498 "EF" "EFSS" 0
-498 "EDPM" "TCEM" 9
-497 "EF" "EFTF" 0
-497 "EF" "EFSS" 0
-497 "EDPM" "TCEM" 7
-496 "EF" "EFTF" 0
-496 "EF" "EFSS" 0
-496 "EDPM" "TCEM" 5
-495 "EF" "EFTF" 1
-495 "EF" "EFSS" 1
-495 "EDPM" "TCEM" 8
-494 "EF" "EFTF" 2
-494 "EF" "EFSS" 0
-494 "EDPM" "TCEM" 8
-493 "EF" "EFTF" 0
-493 "EF" "EFSS" 0
-493 "EDPM" "TCEM" 5
-492 "EF" "EFTF" 0
-492 "EF" "EFSS" 1
-492 "EDPM" "TCEM" 0
-491 "EF" "EFTF" 1
-491 "EF" "EFSS" 1
-491 "EDPM" "TCEM" 3
-490 "EF" "EFTF" 2
-490 "EF" "EFSS" 2
-490 "EDPM" "TCEM" 3
-489 "EF" "EFTF" 0
-489 "EF" "EFSS" 0
-489 "EDPM" "TCEM" 6
-488 "EF" "EFTF" 2
-488 "EF" "EFSS" 2
-488 "EDPM" "TCEM" 5
-487 "EF" "EFTF" 1
-487 "EF" "EFSS" 1
-487 "EDPM" "TCEM" 4
-486 "EF" "EFTF" 0
-486 "EF" "EFSS" 1
-486 "EDPM" "TCEM" 10
-485 "EF" "EFTF" 0
-485 "EF" "EFSS" 0
-485 "EDPM" "TCEM" 6
-484 "EF" "EFTF" 0
-484 "EF" "EFSS" 1
-484 "EDPM" "TCEM" 4
-483 "EF" "EFTF" 1
-483 "EF" "EFSS" 1
-483 "EDPM" "TCEM" 9
-482 "EF" "EFTF" 0
-482 "EF" "EFSS" 2
-482 "EDPM" "TCEM" 4
-481 "EF" "EFTF" 1
-481 "EF" "EFSS" 2
-481 "EDPM" "TCEM" 10
-480 "EF" "EFTF" 2
-480 "EF" "EFSS" 4
-480 "EDPM" "TCEM" 8
-479 "EF" "EFTF" 1
-479 "EF" "EFSS" 3
-479 "EDPM" "TCEM" 11
-478 "EF" "EFTF" 0
